id,counterbalancing,attention,age,gender,type,dilemma,order,decision,confidence,understand,feedback
266,IH_First,TikTok,30,Female,IB,Marathon,Post,7,7,7,
267,IB_First,TikTok,74,Female,IH,Bomb,Pre,1,7,7,
267,IB_First,TikTok,74,Female,IH,Bomb,Post,4,1,7,
267,IB_First,TikTok,74,Female,IB,Donation,Pre,2,4,7,
267,IB_First,TikTok,74,Female,IB,Donation,Post,3,3,7,
268,IB_First,TikTok,39,Female,IH,Passcode,Pre,6,6,4,"Morally it is difficult. More so than the previous example, but the greater number of people should be helped."
268,IB_First,TikTok,39,Female,IH,Passcode,Post,7,7,6,Help the larger number of people.
268,IB_First,TikTok,39,Female,IB,Exam,Pre,6,6,6,It needs to be fair and the other five students are relying on this help. The auntie should have been more organised and planned better.
268,IB_First,TikTok,39,Female,IB,Exam,Post,7,7,7,The greater number of students deserve more help.
269,IB_First,TikTok,33,Female,IH,Passcode,Pre,4,1,5,
269,IB_First,TikTok,33,Female,IH,Passcode,Post,5,1,5,none
269,IB_First,TikTok,33,Female,IB,Marathon,Pre,2,7,7,I would definitely help my friend first.
269,IB_First,TikTok,33,Female,IB,Marathon,Post,2,7,7,none
270,IH_First,TikTok,43,Female,IH,Passcode,Pre,1,7,7,
270,IH_First,TikTok,43,Female,IH,Passcode,Post,1,7,7,
270,IH_First,TikTok,43,Female,IB,Volunteering,Pre,4,7,7,
270,IH_First,TikTok,43,Female,IB,Volunteering,Post,4,7,7,
271,IH_First,TikTok,32,Female,IH,EnemySpy,Pre,5,3,6,I believe it is unethical to torture an innocent person but here the question is save the civilians.
271,IH_First,TikTok,32,Female,IH,EnemySpy,Post,5,4,6,
271,IH_First,TikTok,32,Female,IB,Volunteering,Pre,1,7,7,Our first duty is towards our family so I think Janet should give priority to her fathers needs.
271,IH_First,TikTok,32,Female,IB,Volunteering,Post,1,7,7,
272,IB_First,TikTok,55,Female,IH,EnemySpy,Pre,2,2,6,
272,IB_First,TikTok,55,Female,IH,EnemySpy,Post,4,4,6,
272,IB_First,TikTok,55,Female,IB,Donation,Pre,4,5,6,he could just split what he was donating to both charities
272,IB_First,TikTok,55,Female,IB,Donation,Post,5,5,5,
273,IH_First,TikTok,64,Female,IH,Sniper,Pre,6,6,7,This is a horrible decision to have to make but 1 person dying is better than 5 people dying.  I dont feel comfortable with it though. I feel like I have just signed somebody's death warrent.
273,IH_First,TikTok,64,Female,IH,Sniper,Post,7,7,7,"Well given I chose 5 people over 1 in the last scenario, 1000,00 over 1 death is a no brainer but I still dont like having to make this decision - ie playing god in other peoples' lives."
273,IH_First,TikTok,64,Female,IB,Architect,Pre,5,5,7,This is a difficult one but this work is really important and if necessary she can speak to her friend on what's ap when she is aware and still give her some support.  Not sure she would forgive herself if she didnt go
273,IH_First,TikTok,64,Female,IB,Architect,Post,7,7,7,An easier decision to make when 100s are involved and I think her friend would understand
274,IB_First,TikTok,59,Female,IH,Hostage,Pre,3,5,7,I don’t think Tom should not take the decision to kill someone.
274,IB_First,TikTok,59,Female,IH,Hostage,Post,5,4,7,It’s a very difficult decision but 500 is a large number of people to die instead of 1.
274,IB_First,TikTok,59,Female,IB,Exam,Pre,6,6,7,"I think he should give his nephew James the chance to join his online study group, but if he doesn’t want to Bob should help the other 5 students because they are relying on him."
274,IB_First,TikTok,59,Female,IB,Exam,Post,7,7,7,There’s a lot of students relying on him so he’d have no choice but to carry on with his planned revision session.
275,IH_First,TikTok,52,Female,IH,Sniper,Pre,6,5,7,"Given this was a war time scenario, it is OK to take 1 life in order to save 5 if there really is no other option available."
275,IH_First,TikTok,52,Female,IH,Sniper,Post,7,7,7,
275,IH_First,TikTok,52,Female,IB,Architect,Pre,4,5,7,"I would delay helping the family of 5 as this is a volunteer role in order to help my friend, then go and do the volunteering."
275,IH_First,TikTok,52,Female,IB,Architect,Post,5,5,7,
276,IB_First,TikTok,52,Female,IH,Bomb,Pre,2,4,6,"Put yourself in Julie's shoes, could you kill someone because someone else told to you no matter how many others would get hurt..there's no guarantee the man would not detonate the bomb anyway and you Julie woul have to live with the consequences of her actions for lifem don't think I could do it."
276,IB_First,TikTok,52,Female,IH,Bomb,Post,5,4,7,"same.as before really, I couldn't killl someone because someone else told to me no matter how many others would get hurt..there's no guarantee the man would not detonate the bomb anyway and you  would have to live with the consequences of actions for life don't"
276,IB_First,TikTok,52,Female,IB,Exam,Pre,5,4,7,HE could allow the family member to join the online session or record the online session and give that to the family member...it's a bit late in the day for family to ba asking.
276,IB_First,TikTok,52,Female,IB,Exam,Post,6,6,7,"Same as before, family should have asked for help sooner, he is alr ady commit d to teaching, let the child join the online session or record it and pass it on."
277,IH_First,TikTok,26,Female,IH,Sniper,Pre,5,3,6,
277,IH_First,TikTok,26,Female,IH,Sniper,Post,6,4,7,
277,IH_First,TikTok,26,Female,IB,Exam,Pre,5,5,7,
277,IH_First,TikTok,26,Female,IB,Exam,Post,6,4,7,
278,IB_First,TV,45,Female,IH,Passcode,Pre,4,4,7,
278,IB_First,TV,45,Female,IH,Passcode,Post,5,3,7,
278,IB_First,TV,45,Female,IB,Exam,Pre,7,6,7,Bob could do the online session  also along side his nephew
278,IB_First,TV,45,Female,IB,Exam,Post,7,7,7,Bob again could include his nephew  in with the online sessions
279,IH_First,TikTok,72,Female,IH,Bomb,Pre,4,5,7,"How can you kill an employee, not one of us would know what we would do, if we were faced in this situation."
279,IH_First,TikTok,72,Female,IH,Bomb,Post,4,5,7,"What would any of us do if we were faced in this situation, I have no idea what I would do"
279,IH_First,TikTok,72,Female,IB,Exam,Pre,7,7,7,"His Nephew will have his own tutor, Bob has students of his own, that he should help first"
279,IH_First,TikTok,72,Female,IB,Exam,Post,7,7,7,"Bob should help his own students, his Nephew will have his own Tutor"
280,IB_First,TikTok,35,Female,IH,Hostage,Pre,3,1,7,This on the surface would seem like a potentially easy numbers game however there is no guarantee that the hostages will not be killed after Tom kills one person and he is then a murderer. As it is a criminals word I lean towards not doing so but do not feel certain.
280,IB_First,TikTok,35,Female,IH,Hostage,Post,5,1,7,"I think with the amount of hostages involved in the situation and the potential for mass murder, then it tips the balance towards killing one person for me. However, the risk still stands that they may kill all of the hostages anyway so therefore I am not confident in my answer"
280,IB_First,TikTok,35,Female,IB,Volunteering,Pre,5,3,7,"This is tricky without further information. If her father has other people who could visit then Janet would be besr placed at the homeless help. Also, it depends on the dynamic of their relationship."
280,IB_First,TikTok,35,Female,IB,Volunteering,Post,5,3,7,"This doesn't really impact my decision making. The reason I say this is, Janice is unlikely to work a soup kitchen of that size on her own. She would not be responsbile for 500 people single handedly. For me the dilemma remains the same as before."
281,IB_First,TikTok,38,Female,IH,Bomb,Pre,1,5,6,
281,IB_First,TikTok,38,Female,IH,Bomb,Post,4,4,6,
281,IB_First,TikTok,38,Female,IB,Architect,Pre,3,4,6,
281,IB_First,TikTok,38,Female,IB,Architect,Post,3,4,6,
282,IB_First,TikTok,46,Male,IH,EnemySpy,Pre,5,4,7,
282,IB_First,TikTok,46,Male,IH,EnemySpy,Post,6,6,7,
282,IB_First,TikTok,46,Male,IB,Exam,Pre,2,6,7,I would priorytase my family over other people I
282,IB_First,TikTok,46,Male,IB,Exam,Post,4,4,4,
283,IB_First,TikTok,39,Female,IH,Sniper,Pre,6,6,7,
283,IB_First,TikTok,39,Female,IH,Sniper,Post,7,7,7,
283,IB_First,TikTok,39,Female,IB,Marathon,Pre,2,5,7,
283,IB_First,TikTok,39,Female,IB,Marathon,Post,5,5,7,
284,IB_First,TikTok,22,Female,IH,Hostage,Pre,2,3,1,
284,IB_First,TikTok,22,Female,IH,Hostage,Post,5,3,5,
284,IB_First,TikTok,22,Female,IB,Architect,Pre,7,5,5,
284,IB_First,TikTok,22,Female,IB,Architect,Post,7,7,7,"Ava is helping many many people in a life or death situation. Also, Ava's friend knows that she will be back to help her after a week, but the flood situation is time critical."
285,IB_First,TikTok,52,Female,IH,Bomb,Pre,4,1,7,
285,IB_First,TikTok,52,Female,IH,Bomb,Post,4,4,7,
285,IB_First,TikTok,52,Female,IB,Donation,Pre,2,7,7,
285,IB_First,TikTok,52,Female,IB,Donation,Post,5,5,5,
286,IH_First,TikTok,43,Male,IH,EnemySpy,Pre,1,7,5,"You say Frank KNOWS that the only way to extract info is by torturing an innocent. But in reality you wouldn't. Also, the spy might think their loved one is going to die anyway so they will lie and give you info that will do you the most harm. Also, you do have to have morality, otherwise over the decades/centuries, you become what you hate."
286,IH_First,TikTok,43,Male,IH,EnemySpy,Post,1,7,5,"Again the number of people doesn't matter only that torture isnt reliable and morality is important. No point in saving thousands today, if by so doing you create a terrorist that kills millions tomorrow."
286,IH_First,TikTok,43,Male,IB,Donation,Pre,1,7,7,"Helping those close to you is not a selfish thing. Also, poor countries have more corrupt systems and charities can waste/misuse donations in these situations e.g. Oxfam covering up their workers raping kids in Haiti."
286,IH_First,TikTok,43,Male,IB,Donation,Post,1,7,7,Again helping those close to you isn't selfish and is important. Its no ones job to fix everything single-handedly.
287,IH_First,TikTok,45,Female,IH,Hostage,Pre,2,5,7,"My main thought is that if the 5 hostages are killed, then that is not my decision or fault. Someone else is choosing to kill those people. If I choose to kill a random person to save 5 others... then however you spin it, I am choosing to kill someone. I could not kill another person unless it was in self defence."
287,IH_First,TikTok,45,Female,IH,Hostage,Post,2,5,7,"I still stand by my thought that I am not the person who is responsible for killing 500 people, but I would be responsible for killing that one person. The leader of the group holding the hostages is responsible for their deaths. There is never an absolute certainty that he would not kill anyone after I'd killed a random individual either."
287,IH_First,TikTok,45,Female,IB,Volunteering,Pre,3,7,7,"I am assuming that Janet is not the only person who volunteers in the soup kitchen, but she may be the only one who can support her father. I also don't understand why she can't compromise and offer some time to each cause."
287,IH_First,TikTok,45,Female,IB,Volunteering,Post,3,7,7,"I feel the same way. There is absolutely no way that Janet could help feed all 500 people by herself, and so others must also be part of the volunteer team. Janet may be the only person who could be there to support her Dad. I am sure that Janet could compromise and offer both time to her Dad and the soup kitchen."
288,IB_First,TikTok,34,Female,IH,Bomb,Pre,1,7,7,
288,IB_First,TikTok,34,Female,IH,Bomb,Post,1,7,7,despite having thousand of people i still think she should not kill anyone at random to save 500 or million it will effect her badly so let the guy kill Julie instead of Julie killing others.
288,IB_First,TikTok,34,Female,IB,Volunteering,Pre,5,7,7,Maybe to do one or two days of helping out with the homeless people and the rest of the week she stays and support her father.
288,IB_First,TikTok,34,Female,IB,Volunteering,Post,7,7,7,"Helping 500 homeless people is a lot unlike the previous scenario, again she could alternate her days helping them by 2 to 3 days and the rest with her father."
289,IH_First,TikTok,30,Male,IH,Sniper,Pre,2,6,6,
289,IH_First,TikTok,30,Male,IH,Sniper,Post,6,5,6,
289,IH_First,TikTok,30,Male,IB,Exam,Pre,6,5,6,
289,IH_First,TikTok,30,Male,IB,Exam,Post,6,5,5,
290,IH_First,TikTok,42,Female,IH,Bomb,Pre,3,5,5,
290,IH_First,TikTok,42,Female,IH,Bomb,Post,4,3,6,Does Julie definitely know that this is a bomb? Can she see the countdown?
290,IH_First,TikTok,42,Female,IB,Marathon,Pre,4,4,6,
290,IH_First,TikTok,42,Female,IB,Marathon,Post,6,5,6,
291,IH_First,TikTok,28,Female,IH,Sniper,Pre,3,2,5,
291,IH_First,TikTok,28,Female,IH,Sniper,Post,2,3,4,
291,IH_First,TikTok,28,Female,IB,Marathon,Pre,5,4,5,
291,IH_First,TikTok,28,Female,IB,Marathon,Post,6,5,6,
292,IH_First,TikTok,34,Male,IH,Passcode,Pre,1,7,7,"No matter what, an innocent person shouldnt be harmed from the good people."
292,IH_First,TikTok,34,Male,IH,Passcode,Post,7,7,7,"500 people killed is way way worse than sacrificing just one innocent person. As hard as it is, this is a totally different situation to the previous one."
292,IH_First,TikTok,34,Male,IB,Marathon,Pre,1,7,7,lots of people will already donate to a worldwide charity
292,IH_First,TikTok,34,Male,IB,Marathon,Post,1,7,7,I think a charity like clean water for all will still manage to make the money they need to have a great impact
293,IH_First,TikTok,28,Female,IH,Sniper,Pre,4,4,4,This is a difficult decision as killing is not a decision to make however if it is for crisis management then this will have to be done
293,IH_First,TikTok,28,Female,IH,Sniper,Post,7,7,6,This feels like a slightly easier decision to make due to the number of lives involved
293,IH_First,TikTok,28,Female,IB,Marathon,Pre,4,4,6,"This is tricky as it relates to charity and I don't believe there is a ""correct anwser"" due to both of the outcomes being positive"
293,IH_First,TikTok,28,Female,IB,Marathon,Post,5,5,7,This makes it more difficult however giving to charity is admirable so should not be measured by which should recieve the donation as both are deserving
294,IB_First,TikTok,64,Female,IH,EnemySpy,Pre,1,7,7,I just feel that torture is never a solution
294,IB_First,TikTok,64,Female,IH,EnemySpy,Post,1,5,7,"I still think no, but the pressure is greater in this scenario."
294,IB_First,TikTok,64,Female,IB,Donation,Pre,4,5,7,"The scenario and decision are more based on personal feelings rather than moral issues.  Simon's decision would probably go towards his son's schoolfriend's cause, because of the personal impact on his son."
294,IB_First,TikTok,64,Female,IB,Donation,Post,3,3,7,"Despite the suggestion that his donation might aid 500 people with malaria, I still believe the close lical proximity of the school child's guide dog cause would be the likely one to support"
295,IH_First,Twitter,27,Male,IH,Passcode,Pre,3,4,6,the scenario lack exploration of other potential strategies mark could employ
295,IH_First,Twitter,27,Male,IH,Passcode,Post,4,3,6,the decision to torture could severely undermine public trust in law enforcement
295,IH_First,Twitter,27,Male,IB,Architect,Pre,2,6,7,finding another architect can be an option .
295,IH_First,Twitter,27,Male,IB,Architect,Post,2,6,7,another architect is a good option
296,IB_First,TikTok,24,Female,IH,Passcode,Pre,2,3,5,
296,IB_First,TikTok,24,Female,IH,Passcode,Post,4,2,5,
296,IB_First,TikTok,24,Female,IB,Architect,Pre,5,5,7,
296,IB_First,TikTok,24,Female,IB,Architect,Post,7,7,7,
297,IH_First,TikTok,18,Male,IH,Sniper,Pre,4,6,2,
297,IH_First,TikTok,18,Male,IH,Sniper,Post,3,5,6,
297,IH_First,TikTok,18,Male,IB,Marathon,Pre,3,5,4,
297,IH_First,TikTok,18,Male,IB,Marathon,Post,5,4,3,
298,IB_First,TikTok,31,Female,IH,Bomb,Pre,1,7,7,
298,IB_First,TikTok,31,Female,IH,Bomb,Post,1,7,7,
298,IB_First,TikTok,31,Female,IB,Volunteering,Pre,3,6,6,
298,IB_First,TikTok,31,Female,IB,Volunteering,Post,5,6,6,
299,IH_First,TikTok,45,Female,IH,Hostage,Pre,1,6,5,Think different way. Set very bad percentage!
299,IH_First,TikTok,45,Female,IH,Hostage,Post,1,6,6,"It not tom fault in either way or should had misgiving over this blackmail by threat.
Such person showed untrustworthiness if had a willingness to kninapp and made threat. No gamble on this. Risk your own live better by means of somehow ambush the would be killer."
299,IH_First,TikTok,45,Female,IB,Donation,Pre,1,4,5,Go for local support instead. This way you can be sure and see it in action! Donating above some go to other people who deal with it rather the kid or kids itself. In compare would choose local.
299,IH_First,TikTok,45,Female,IB,Donation,Post,2,5,5,
300,IH_First,TikTok,27,Female,IH,EnemySpy,Pre,6,6,6,"I think it is better to torture one innocent person than risking the lives of a lot of people. It is not like the innocent person is going to die, so it is fine."
300,IH_First,TikTok,27,Female,IH,EnemySpy,Post,6,6,6,I think his decision is for the best.
300,IH_First,TikTok,27,Female,IB,Donation,Pre,5,5,7,
300,IH_First,TikTok,27,Female,IB,Donation,Post,6,6,7,
